DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2018-10-17	30061737	Nielsen JB	2018-07-30	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30061737	Biobank-driven genomic discovery yields new insight into atrial fibrillation biology.	Atrial fibrillation	60,620 European ancestry cases, 970,216 European ancestry controls	NA	14q12	14	32455299	AKAP6	AKAP6			ENSG00000151320			rs1957021-C	rs1957021	0	1957021	intron_variant	0	0.222	5E-15	14.301029995663981		1.06	[1.05-1.08]	Illumina [34740186] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST006414	Genome-wide genotyping array
2018-10-17	30061737	Nielsen JB	2018-07-30	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30061737	Biobank-driven genomic discovery yields new insight into atrial fibrillation biology.	Atrial fibrillation	60,620 European ancestry cases, 970,216 European ancestry controls	NA	2q14.3	2	126675889	GYPC	GYPC			ENSG00000136732			rs28387148-T	rs28387148	0	28387148	intron_variant	0	0.105	6E-11	10.221848749616356		1.08	[1.05-1.10]	Illumina [34740186] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST006414	Genome-wide genotyping array
2018-10-17	30061737	Nielsen JB	2018-07-30	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30061737	Biobank-driven genomic discovery yields new insight into atrial fibrillation biology.	Atrial fibrillation	60,620 European ancestry cases, 970,216 European ancestry controls	NA	16p13.3	16	1626803	RPL3L	CRAMP1			ENSG00000007545			rs118159104-G	rs118159104	0	118159104	intron_variant	0	0.014	2E-8	7.698970004336019		1.2	[1.13-1.28]	Illumina [34740186] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST006414	Genome-wide genotyping array
2018-10-17	30061737	Nielsen JB	2018-07-30	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30061737	Biobank-driven genomic discovery yields new insight into atrial fibrillation biology.	Atrial fibrillation	60,620 European ancestry cases, 970,216 European ancestry controls	NA	1q21.2	1	147760632	GJA5	GJA5			ENSG00000265107			rs10465885-C	rs10465885	0	10465885	intron_variant	0	0.472	1E-10	10.0		1.04	[1.03-1.06]	Illumina [34740186] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST006414	Genome-wide genotyping array
2018-10-17	30061737	Nielsen JB	2018-07-30	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30061737	Biobank-driven genomic discovery yields new insight into atrial fibrillation biology.	Atrial fibrillation	60,620 European ancestry cases, 970,216 European ancestry controls	NA	16q22.3	16	73033862	ZFHX3	ZFHX3			ENSG00000140836			rs876727-T	rs876727	0	876727	intron_variant	0	0.791	7E-9	8.154901959985743		1.05	[1.03-1.07]	Illumina [34740186] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST006414	Genome-wide genotyping array
2018-10-17	30061737	Nielsen JB	2018-07-30	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30061737	Biobank-driven genomic discovery yields new insight into atrial fibrillation biology.	Atrial fibrillation	60,620 European ancestry cases, 970,216 European ancestry controls	NA	1q21.3	1	154741530	KCNN3	KCNN3			ENSG00000143603			rs4999127-A	rs4999127	0	4999127	intron_variant	0	0.839	2E-23	22.69897000433602		1.1	[1.08-1.12]	Illumina [34740186] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST006414	Genome-wide genotyping array
2018-10-17	30061737	Nielsen JB	2018-07-30	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30061737	Biobank-driven genomic discovery yields new insight into atrial fibrillation biology.	Atrial fibrillation	60,620 European ancestry cases, 970,216 European ancestry controls	NA	1q24.2	1	170225682	LINC01142	LINC01681			ENSG00000233985			rs72700118-A	rs72700118	0	72700118	intron_variant	0	0.127	2E-36	35.69897000433602		1.14	[1.12-1.16]	Illumina [34740186] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST006414	Genome-wide genotyping array
2018-10-17	30061737	Nielsen JB	2018-07-30	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30061737	Biobank-driven genomic discovery yields new insight into atrial fibrillation biology.	Atrial fibrillation	60,620 European ancestry cases, 970,216 European ancestry controls	NA	3p22.2	3	38592651	SCN10A, SCN5A	SCN5A			ENSG00000183873			rs7374540-A	rs7374540	0	7374540	intron_variant	0	0.607	7E-12	11.154901959985743		1.05	[1.03-1.06]	Illumina [34740186] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST006414	Genome-wide genotyping array
2018-10-17	30061737	Nielsen JB	2018-07-30	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30061737	Biobank-driven genomic discovery yields new insight into atrial fibrillation biology.	Atrial fibrillation	60,620 European ancestry cases, 970,216 European ancestry controls	NA	10q24.33	10	103720629	NEURL1	SH3PXD2A			ENSG00000107957			rs35176054-A	rs35176054	0	35176054	intron_variant	0	0.130	8E-41	40.096910013008056		1.15	[1.12-1.17]	Illumina [34740186] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST006414	Genome-wide genotyping array
2018-10-17	30061737	Nielsen JB	2018-07-30	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30061737	Biobank-driven genomic discovery yields new insight into atrial fibrillation biology.	Atrial fibrillation	60,620 European ancestry cases, 970,216 European ancestry controls	NA	4q25	4	110334761	PITX2	ZBED1P1 - ENPEP	ENSG00000250304	ENSG00000138792		41188	30972	rs244017-T	rs244017	0	244017	intergenic_variant	1	0.776	8E-11	10.096910013008056		1.06	[1.04-1.08]	Illumina [34740186] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST006414	Genome-wide genotyping array
2018-10-17	30061737	Nielsen JB	2018-07-30	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30061737	Biobank-driven genomic discovery yields new insight into atrial fibrillation biology.	Atrial fibrillation	60,620 European ancestry cases, 970,216 European ancestry controls	NA	1p36.12	1	21956126	HSPG2	HSPG2 - CELA3B	ENSG00000142798	ENSG00000219073		18816	20896	rs7529220-C	rs7529220	0	7529220	intron_variant	1	0.847	2E-10	9.698970004336019		1.06	[1.04-1.08]	Illumina [34740186] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST006414	Genome-wide genotyping array
2018-10-17	30061737	Nielsen JB	2018-07-30	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30061737	Biobank-driven genomic discovery yields new insight into atrial fibrillation biology.	Atrial fibrillation	60,620 European ancestry cases, 970,216 European ancestry controls	NA	4q25	4	110675204	PITX2	PITX2 - ANAPC10	ENSG00000164093	ENSG00000164162		33081	34156704	rs6850025-A	rs6850025	0	6850025	intergenic_variant	1	0.049	9E-11	10.045757490560675		1.12	[1.08-1.16]	Illumina [34740186] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST006414	Genome-wide genotyping array
2018-10-17	30061737	Nielsen JB	2018-07-30	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30061737	Biobank-driven genomic discovery yields new insight into atrial fibrillation biology.	Atrial fibrillation	60,620 European ancestry cases, 970,216 European ancestry controls	NA	1p33	1	48844092	AGBL4	AGBL4			ENSG00000186094			rs11590635-A	rs11590635	0	11590635	intron_variant	0	0.024	4E-9	8.397940008672037		1.16	[1.10-1.21]	Illumina [34740186] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST006414	Genome-wide genotyping array
2018-10-17	30061737	Nielsen JB	2018-07-30	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30061737	Biobank-driven genomic discovery yields new insight into atrial fibrillation biology.	Atrial fibrillation	60,620 European ancestry cases, 970,216 European ancestry controls	NA	4q25	4	111244056	PITX2	NA - RNU6-289P		ENSG00000200963			87356	rs1532170-G	rs1532170	0	1532170	intron_variant	1	0.451	8E-18	17.096910013008056		1.07	[1.05-1.08]	Illumina [34740186] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST006414	Genome-wide genotyping array
2018-10-17	30061737	Nielsen JB	2018-07-30	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30061737	Biobank-driven genomic discovery yields new insight into atrial fibrillation biology.	Atrial fibrillation	60,620 European ancestry cases, 970,216 European ancestry controls	NA	1p13.2	1	111921382	KCND3	KCND3			ENSG00000171385			rs1545300-C	rs1545300	0	1545300	intron_variant	0	0.691	1E-14	14.0		1.06	[1.04-1.07]	Illumina [34740186] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST006414	Genome-wide genotyping array
2018-10-17	30061737	Nielsen JB	2018-07-30	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30061737	Biobank-driven genomic discovery yields new insight into atrial fibrillation biology.	Atrial fibrillation	60,620 European ancestry cases, 970,216 European ancestry controls	NA	1p13.1	1	115755137	CASQ2	CASQ2			ENSG00000118729			rs4073778-A	rs4073778	0	4073778	intron_variant	0	0.564	5E-13	12.301029995663981		1.05	[1.04-1.06]	Illumina [34740186] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST006414	Genome-wide genotyping array
2018-10-17	30061737	Nielsen JB	2018-07-30	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30061737	Biobank-driven genomic discovery yields new insight into atrial fibrillation biology.	Atrial fibrillation	60,620 European ancestry cases, 970,216 European ancestry controls	NA	4q25	4	112408189	PITX2	ALPK1			ENSG00000073331			rs7687819-A	rs7687819	0	7687819	intron_variant	0	0.771	9E-9	8.045757490560675		1.05	[1.03-1.06]	Illumina [34740186] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST006414	Genome-wide genotyping array
2018-10-17	30061737	Nielsen JB	2018-07-30	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30061737	Biobank-driven genomic discovery yields new insight into atrial fibrillation biology.	Atrial fibrillation	60,620 European ancestry cases, 970,216 European ancestry controls	NA	1q21.3	1	154890476	KCNN3	KCNN3 - PMVK	ENSG00000143603	ENSG00000163344		20195	34264	rs11264280-T	rs11264280	0	11264280	intergenic_variant	1	0.333	3E-79	78.52287874528034		1.14	[1.13-1.16]	Illumina [34740186] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST006414	Genome-wide genotyping array
2018-10-17	30061737	Nielsen JB	2018-07-30	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30061737	Biobank-driven genomic discovery yields new insight into atrial fibrillation biology.	Atrial fibrillation	60,620 European ancestry cases, 970,216 European ancestry controls	NA	5q35.2	5	173966108	NKX2-5	CPEB4 - C5orf47	ENSG00000113742	ENSG00000185056		4128	7671	rs28439930-G	rs28439930	0	28439930	intergenic_variant	1	0.517	2E-11	10.698970004336019		1.05	[1.03-1.06]	Illumina [34740186] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST006414	Genome-wide genotyping array
2018-10-17	30061737	Nielsen JB	2018-07-30	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30061737	Biobank-driven genomic discovery yields new insight into atrial fibrillation biology.	Atrial fibrillation	60,620 European ancestry cases, 970,216 European ancestry controls	NA	1q32.1	1	203057086	PPFIA4	PPFIA4			ENSG00000143847			rs10753933-T	rs10753933	0	10753933	intron_variant	0	0.448	1E-19	19.0		1.06	[1.05-1.08]	Illumina [34740186] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST006414	Genome-wide genotyping array
2018-10-17	30061737	Nielsen JB	2018-07-30	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30061737	Biobank-driven genomic discovery yields new insight into atrial fibrillation biology.	Atrial fibrillation	60,620 European ancestry cases, 970,216 European ancestry controls	NA	8q24.13	8	123622957	FBXO32	RN7SKP155 - KLHL38	ENSG00000251840	ENSG00000175946		33911	21485	rs4871397-G	rs4871397	0	4871397	intron_variant	1	0.089	1E-9	9.0		1.09	[1.06-1.12]	Illumina [34740186] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST006414	Genome-wide genotyping array
2018-10-17	30061737	Nielsen JB	2018-07-30	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30061737	Biobank-driven genomic discovery yields new insight into atrial fibrillation biology.	Atrial fibrillation	60,620 European ancestry cases, 970,216 European ancestry controls	NA	2p23.3	2	25942659	KIF3C	KIF3C			ENSG00000084731			rs7578393-T	rs7578393	0	7578393	intron_variant	0	0.796	2E-12	11.698970004336019		1.06	[1.05-1.08]	Illumina [34740186] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST006414	Genome-wide genotyping array
2018-10-17	30061737	Nielsen JB	2018-07-30	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30061737	Biobank-driven genomic discovery yields new insight into atrial fibrillation biology.	Atrial fibrillation	60,620 European ancestry cases, 970,216 European ancestry controls	NA	2p15	2	61242991	USP34	USP34			ENSG00000115464			rs11125871-C	rs11125871	0	11125871	intron_variant	0	0.605	6E-9	8.221848749616356		1.04	[1.03-1.05]	Illumina [34740186] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST006414	Genome-wide genotyping array
2018-10-17	30061737	Nielsen JB	2018-07-30	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30061737	Biobank-driven genomic discovery yields new insight into atrial fibrillation biology.	Atrial fibrillation	60,620 European ancestry cases, 970,216 European ancestry controls	NA	2p14	2	65057097	CEP68	CEP68			ENSG00000011523			rs2540949-A	rs2540949	0	2540949	intron_variant	0	0.615	3E-22	21.522878745280337		1.07	[1.05-1.08]	Illumina [34740186] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST006414	Genome-wide genotyping array
2018-10-17	30061737	Nielsen JB	2018-07-30	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30061737	Biobank-driven genomic discovery yields new insight into atrial fibrillation biology.	Atrial fibrillation	60,620 European ancestry cases, 970,216 European ancestry controls	NA	12q15	12	69677733	LRRC10	BEST3			ENSG00000127325			rs775498-G	rs775498	0	775498	intron_variant	0	0.280	9E-9	8.045757490560675		1.04	[1.03-1.06]	Illumina [34740186] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST006414	Genome-wide genotyping array
2018-10-17	30061737	Nielsen JB	2018-07-30	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30061737	Biobank-driven genomic discovery yields new insight into atrial fibrillation biology.	Atrial fibrillation	60,620 European ancestry cases, 970,216 European ancestry controls	NA	2p11.2	2	86367364	REEP1	U8 - KDM3A	ENSG00000202537	ENSG00000115548		20169	73283	rs72926475-G	rs72926475	0	72926475	downstream_gene_variant	1	0.877	2E-11	10.698970004336019		1.07	[1.05-1.09]	Illumina [34740186] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST006414	Genome-wide genotyping array
2018-10-17	30061737	Nielsen JB	2018-07-30	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30061737	Biobank-driven genomic discovery yields new insight into atrial fibrillation biology.	Atrial fibrillation	60,620 European ancestry cases, 970,216 European ancestry controls	NA	15q25.1	15	80701947	ARNT2	ABHD17C			ENSG00000136379			rs2759301-A	rs2759301	0	2759301	intron_variant	0	0.454	9E-9	8.045757490560675		1.04	[1.03-1.05]	Illumina [34740186] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST006414	Genome-wide genotyping array
2018-10-17	30061737	Nielsen JB	2018-07-30	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30061737	Biobank-driven genomic discovery yields new insight into atrial fibrillation biology.	Atrial fibrillation	60,620 European ancestry cases, 970,216 European ancestry controls	NA	2q22.3	2	145002786	TEX41	TEX41			ENSG00000226674			rs67969609-G	rs67969609	0	67969609	intron_variant	0	0.071	2E-8	7.698970004336019		1.07	[1.05-1.10]	Illumina [34740186] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST006414	Genome-wide genotyping array
2018-10-17	30061737	Nielsen JB	2018-07-30	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30061737	Biobank-driven genomic discovery yields new insight into atrial fibrillation biology.	Atrial fibrillation	60,620 European ancestry cases, 970,216 European ancestry controls	NA	5q34	5	168959084	SLIT3	SLIT3			ENSG00000184347			rs12188351-A	rs12188351	0	12188351	intron_variant	0	0.056	3E-9	8.522878745280337		1.09	[1.06-1.12]	Illumina [34740186] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST006414	Genome-wide genotyping array
2018-10-17	30061737	Nielsen JB	2018-07-30	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30061737	Biobank-driven genomic discovery yields new insight into atrial fibrillation biology.	Atrial fibrillation	60,620 European ancestry cases, 970,216 European ancestry controls	NA	5q35.1	5	173243742	NKX2-5	NKX2-5 - Y_RNA	ENSG00000183072	ENSG00000207391		8431	10448	rs6891790-G	rs6891790	0	6891790	non_coding_transcript_exon_variant	1	0.717	5E-22	21.30102999566398		1.08	[1.06-1.09]	Illumina [34740186] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST006414	Genome-wide genotyping array
2018-10-17	30061737	Nielsen JB	2018-07-30	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30061737	Biobank-driven genomic discovery yields new insight into atrial fibrillation biology.	Atrial fibrillation	60,620 European ancestry cases, 970,216 European ancestry controls	NA	6p22.3	6	16415520	ATXN1	ATXN1			ENSG00000124788			rs73366713-G	rs73366713	0	73366713	intron_variant	0	0.86	2E-25	24.69897000433602		1.11	[1.09-1.13]	Illumina [34740186] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST006414	Genome-wide genotyping array
2018-10-17	30061737	Nielsen JB	2018-07-30	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30061737	Biobank-driven genomic discovery yields new insight into atrial fibrillation biology.	Atrial fibrillation	60,620 European ancestry cases, 970,216 European ancestry controls	NA	6p22.3	6	18209878	KDM1B, DEK	KDM1B			ENSG00000165097			rs34969716-A	rs34969716	0	34969716	intron_variant	0	0.305	2E-19	18.69897000433602		1.07	[1.06-1.09]	Illumina [34740186] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST006414	Genome-wide genotyping array
2018-10-17	30061737	Nielsen JB	2018-07-30	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30061737	Biobank-driven genomic discovery yields new insight into atrial fibrillation biology.	Atrial fibrillation	60,620 European ancestry cases, 970,216 European ancestry controls	NA	6p21.2	6	36679512	CDKN1A, PANDAR, PI16	CDKN1A			ENSG00000124762			rs3176326-G	rs3176326	0	3176326	intron_variant	0	0.802	1E-13	13.0		1.06	[1.05-1.08]	Illumina [34740186] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST006414	Genome-wide genotyping array
2018-10-17	30061737	Nielsen JB	2018-07-30	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30061737	Biobank-driven genomic discovery yields new insight into atrial fibrillation biology.	Atrial fibrillation	60,620 European ancestry cases, 970,216 European ancestry controls	NA	6q14.3	6	87111783	CGA	CGA - RCN1P1	ENSG00000135346	ENSG00000215477		16677	9910	rs2031522-A	rs2031522	0	2031522	intergenic_variant	1	0.624	1E-10	10.0		1.04	[1.03-1.06]	Illumina [34740186] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST006414	Genome-wide genotyping array
2018-10-17	30061737	Nielsen JB	2018-07-30	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30061737	Biobank-driven genomic discovery yields new insight into atrial fibrillation biology.	Atrial fibrillation	60,620 European ancestry cases, 970,216 European ancestry controls	NA	6q22.31	6	118238495	SLC35F1, PLN	SLC35F1			ENSG00000196376			rs3951016-A	rs3951016	0	3951016	intron_variant	0	0.459	2E-22	21.69897000433602		1.07	[1.05-1.08]	Illumina [34740186] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST006414	Genome-wide genotyping array
2018-10-17	30061737	Nielsen JB	2018-07-30	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30061737	Biobank-driven genomic discovery yields new insight into atrial fibrillation biology.	Atrial fibrillation	60,620 European ancestry cases, 970,216 European ancestry controls	NA	6q22.31	6	122082413	HSF2							rs13195459-G	rs13195459	0	13195459	regulatory_region_variant	1	0.638	4E-19	18.397940008672037		1.06	[1.05-1.08]	Illumina [34740186] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST006414	Genome-wide genotyping array
